backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,4096,4096,20,2,256,0,0,6507.803278,6507.825729,51.56030471,51.56012683
cpu,4096,4096,20,4,256,0,0,3456.476379,3456.49362,97.07698917,97.07650495
cpu,4096,4096,20,4,256,0,0,3426.463791,3426.484446,97.92729194,97.92670163
cpu,4096,4096,20,4,256,0,0,3399.248041,3399.270959,98.71133732,98.7106718
cpu,4096,4096,20,6,256,0,0,2350.633319,2350.667651,142.7463472,142.7442624
cpu,4096,4096,20,6,256,0,0,2349.032748,2349.075059,142.843611,142.8410381
cpu,4096,4096,20,6,256,0,0,2348.934383,2348.979041,142.8495927,142.8468769
cpu,4096,4096,20,8,256,0,0,2911.141922,2911.164531,115.2620961,115.2612009
cpu,4096,4096,20,8,256,0,0,2922.196302,2922.217522,114.826071,114.8252372
cpu,4096,4096,20,8,256,0,0,2910.397218,2910.41994,115.291589,115.2906889
cpu,4096,4096,20,10,256,0,0,2570.888349,2570.91384,130.5168776,130.5155835
cpu,4096,4096,20,10,256,0,0,2692.772709,2692.799441,124.6092249,124.6079878
cpu,4096,4096,20,10,256,0,0,2702.250877,2702.275676,124.1721569,124.1710174
cpu,4096,4096,20,10,256,0,0,2695.141111,2695.164174,124.4997223,124.498657
cpu,4096,4096,20,10,256,0,0,2688.376774,2688.401119,124.8129813,124.811851
cpu,4096,4096,20,12,256,0,0,2362.983296,2363.00908,142.0002928,141.9987434
cpu,4096,4096,20,12,256,0,0,2364.748996,2364.774564,141.8942647,141.8927305
cpu,4096,4096,20,12,256,0,0,2371.743621,2371.767578,141.4757974,141.4743684
cpu,4096,4096,20,12,256,0,0,2374.116161,2374.140611,141.3344155,141.33296
cpu,4096,4096,20,12,256,0,0,2371.792142,2371.818066,141.4729032,141.4713569
cuda,4096,4096,20,1,128,0,0,13.65939188,13.878189,24565.09945,24177.81744
cuda,4096,4096,20,1,128,0,0,12.42604792,12.653262,27003.30162,26518.4045
cuda,4096,4096,20,1,128,0,0,12.399584,12.61546,27060.93367,26597.86643
cuda,4096,4096,20,1,128,0,0,12.08467203,12.300245,27766.10892,27279.48264
cuda,4096,4096,20,1,128,0,0,13.45167977,13.688607,24944.41779,24512.67101
opencl,4096,4096,20,1,128,1,0,25.911392,26.203073,12949.68329,12805.53315
opencl,4096,4096,20,1,128,1,0,25.905824,26.206809,12952.4666,12803.70762
opencl,4096,4096,20,1,128,1,0,23.643552,23.967635,14191.7898,13999.89277
opencl,4096,4096,20,1,128,1,0,21.177088,21.494293,15844.68648,15610.85633
opencl,4096,4096,20,1,128,1,0,20.074752,20.37748,16714.74298,16466.42863
cpu,8192,8192,10,1,256,0,0,25794.28412,25794.29629,26.01695154,26.01693927
cpu,8192,8192,10,2,256,0,0,13378.34305,13378.3573,50.16231362,50.16226021
cpu,8192,8192,10,4,256,0,0,6886.791666,6886.806412,97.44575886,97.44555021
cpu,8192,8192,10,4,256,0,0,7009.592621,7009.606095,95.73860797,95.73842394
cpu,8192,8192,10,4,256,0,0,7013.591366,7013.608957,95.68402335,95.68378336
cpu,8192,8192,10,6,256,0,0,4762.262574,4762.276112,140.9180257,140.9176251
cpu,8192,8192,10,6,256,0,0,4755.56551,4755.578989,141.1164747,141.1160747
cpu,8192,8192,10,6,256,0,0,4800.618429,4800.646584,139.7921226,139.7913027
cpu,8192,8192,10,8,256,0,0,5419.976577,5419.992375,123.8176273,123.8172664
cpu,8192,8192,10,8,256,0,0,5488.558771,5488.573923,122.2704663,122.2701287
cpu,8192,8192,10,8,256,0,0,5493.78164,5493.797471,122.1542253,122.1538733
