backend,rows,cols,generations,threads,block,shared,wrap,kernel_ms,wall_ms,mcells_kernel,mcells_wall
cpu,16384,16384,5,10,256,0,0,9599.081705,9599.08926,139.8235083,139.8233982
cpu,16384,16384,5,10,256,0,0,9609.508195,9609.516148,139.6717972,139.6716816
cpu,16384,16384,5,10,256,0,0,9620.616936,9620.625589,139.5105209,139.5103954
cpu,16384,16384,5,12,256,0,0,8859.22525,8859.234433,151.5005254,151.5003684
cpu,16384,16384,5,12,256,0,0,8861.310424,8861.321525,151.4648755,151.4646857
cpu,16384,16384,5,12,256,0,0,8864.839597,8864.847644,151.4045759,151.4044385
cuda,16384,16384,5,1,128,0,0,55.58003139,55.724413,24148.55203,24085.98328
cuda,16384,16384,5,1,128,0,0,55.58451176,55.712202,24146.60555,24091.26245
cuda,16384,16384,5,1,128,0,0,55.63721561,55.760541,24123.73202,24070.37765
cuda,16384,16384,5,1,128,0,0,55.61363125,55.727955,24133.9623,24084.45241
cuda,16384,16384,5,1,128,0,0,54.03257656,54.148276,24840.14951,24787.07318
opencl,16384,16384,5,1,128,0,0,54.471424,54.689785,24640.02557,24541.64484
opencl,16384,16384,5,1,128,0,0,54.458496,54.718426,24645.87491,24528.79913
opencl,16384,16384,5,1,128,0,0,54.4512,54.630916,24649.17724,24568.09035
opencl,16384,16384,5,1,128,0,0,54.4704,54.657757,24640.48878,24556.0256
opencl,16384,16384,5,1,128,0,0,51.921472,52.102065,25850.13923,25760.53905
